,createdAt,amount,shoeSize
290,2017-03-27 18:21:35,115,10.0
291,2017-03-27 15:41:52,145,13.0
292,2017-03-15 17:39:32,124,10.5
293,2017-03-15 00:34:25,90,11.0
294,2017-03-09 15:45:34,157,13.0
295,2017-03-09 01:11:53,125,11.5
296,2017-03-08 15:45:54,120,10.0
297,2017-03-08 05:59:51,175,9.5
298,2017-03-07 18:31:35,129,11.5
299,2017-03-06 03:07:58,157,13.0
300,2017-03-04 23:37:13,130,10.5
301,2017-03-04 22:02:11,150,8.0
302,2017-03-03 20:45:33,150,12.0
303,2017-02-25 17:22:14,152,12.0
304,2017-02-25 15:50:40,125,9.0
305,2017-02-25 15:19:01,130,10.0
306,2017-02-24 23:35:52,170,10.0
307,2017-02-24 21:24:09,135,11.5
308,2017-02-24 21:13:22,150,12.0
309,2017-02-24 21:05:13,145,11.5
310,2017-02-24 21:05:12,145,11.0
311,2017-02-24 17:31:30,160,10.5
312,2017-02-23 22:07:14,102,9.5
313,2017-02-23 05:24:39,175,9.5
314,2017-02-22 15:57:04,180,12.0
315,2017-02-24 18:54:20,170,10.0
316,2017-02-24 15:46:59,150,12.0
317,2017-02-22 20:58:58,145,11.5
318,2017-02-22 20:58:28,145,11.0
319,2017-02-23 02:36:45,150,12.0
320,2017-02-17 19:23:22,200,10.0
321,2017-02-23 16:52:42,102,9.5
