,createdAt,amount,shoeSize
210,2017-07-23 13:48:54,446,7.0
211,2017-07-21 17:55:27,275,9.0
212,2017-07-21 13:11:56,250,9.0
213,2017-07-20 13:13:48,300,11.0
214,2017-07-19 19:40:48,290,8.5
215,2017-07-17 16:28:59,522,10.0
216,2017-07-17 15:00:23,270,10.5
217,2017-07-14 14:13:27,265,10.0
218,2017-07-14 13:51:38,280,9.5
219,2017-07-13 18:46:43,285,11.0
220,2017-07-13 13:48:19,471,8.5
221,2017-07-12 18:28:45,318,9.0
222,2017-07-12 17:59:07,280,8.0
223,2017-07-10 15:48:56,242,10.0
224,2017-07-10 14:23:15,471,7.0
225,2017-07-08 15:48:57,320,8.5
226,2017-07-07 13:56:05,517,10.5
227,2017-07-06 21:12:53,319,9.0
228,2017-07-06 17:44:29,235,7.0
229,2017-07-06 06:10:43,461,7.0
230,2017-07-06 05:14:12,446,8.0
231,2017-07-05 13:53:24,305,10.0
232,2017-06-29 23:44:56,410,13.0
233,2017-06-29 23:18:44,280,10.0
234,2017-06-29 21:45:14,250,7.0
235,2017-06-29 16:04:53,275,9.5
236,2017-06-27 13:57:10,319,9.0
237,2017-06-23 20:53:48,290,10.0
238,2017-06-21 19:12:10,390,11.5
239,2017-06-21 15:27:28,295,9.5
240,2017-06-21 14:29:38,334,11.5
241,2017-06-21 14:15:24,325,11.5
242,2017-06-21 14:12:01,415,12.0
243,2017-06-20 18:04:50,310,7.5
244,2017-06-19 16:40:21,295,10.0
245,2017-06-18 23:21:50,521,7.5
246,2017-06-17 02:00:17,325,11.5
247,2017-06-16 14:20:10,310,8.5
248,2017-06-16 13:05:15,300,10.0
249,2017-06-15 20:49:29,320,9.0
250,2017-06-14 16:05:43,415,12.0
251,2017-06-12 14:30:14,300,8.5
252,2017-06-09 19:08:17,325,7.5
253,2017-06-08 19:35:46,400,13.0
254,2017-06-07 19:13:57,320,9.5
255,2017-06-07 17:58:01,329,11.0
256,2017-06-06 17:24:15,310,7.5
257,2017-06-02 19:40:14,305,8.5
258,2017-06-02 19:15:36,250,7.0
259,2017-06-02 19:05:20,325,10.0
260,2017-06-01 15:21:58,401,12.0
261,2017-05-31 17:48:51,310,7.5
262,2017-05-31 15:50:08,335,11.5
263,2017-05-31 14:42:33,335,9.0
264,2017-05-31 14:34:51,340,11.5
265,2017-05-31 14:28:45,330,11.0
266,2017-05-31 14:22:56,335,9.0
267,2017-05-30 19:03:48,320,10.5
268,2017-05-26 04:39:21,451,13.0
269,2017-05-25 21:37:52,325,10.0
270,2017-05-25 21:12:34,350,11.0
271,2017-05-25 15:41:13,310,9.5
272,2017-05-24 18:02:40,334,10.5
273,2017-05-24 17:38:21,335,9.5
274,2017-05-23 21:43:04,368,10.0
275,2017-05-23 15:47:59,345,10.5
276,2017-05-22 15:45:16,375,11.0
277,2017-05-19 14:50:25,350,9.5
278,2017-05-19 14:40:07,350,8.5
279,2017-05-18 18:08:57,325,7.5
280,2017-05-18 15:58:23,471,7.0
281,2017-05-17 20:43:13,333,11.0
282,2017-05-17 20:29:47,346,8.5
283,2017-05-17 17:45:39,370,10.0
284,2017-05-17 15:54:39,350,11.0
285,2017-05-17 15:33:49,350,10.0
286,2017-05-17 13:50:21,345,9.0
287,2017-05-16 17:07:27,490,13.0
288,2017-05-15 15:21:42,390,11.0
289,2017-05-12 20:24:10,471,10.5
290,2017-05-12 19:01:54,375,11.0
291,2017-05-11 17:47:11,335,9.5
292,2017-05-11 17:42:13,375,10.0
293,2017-05-11 14:49:56,390,11.0
294,2017-05-11 14:20:59,317,6.5
295,2017-05-11 13:42:11,370,10.5
296,2017-05-10 20:32:45,350,11.5
297,2017-05-10 16:23:13,350,10.5
298,2017-05-10 13:50:24,366,9.5
299,2017-05-09 21:16:05,471,10.0
300,2017-05-09 20:21:09,370,10.5
301,2017-05-08 15:30:25,353,9.0
302,2017-05-08 15:08:31,350,7.5
303,2017-05-08 15:02:20,515,13.0
304,2017-05-08 13:38:33,350,9.0
305,2017-05-06 14:37:34,471,9.5
306,2017-05-05 19:12:37,255,7.0
307,2017-05-05 17:06:18,400,10.0
308,2017-05-05 15:18:56,380,10.0
309,2017-05-05 15:16:29,471,8.0
310,2017-05-05 14:17:40,375,11.5
311,2017-05-04 21:51:38,550,13.0
312,2017-05-04 21:04:29,400,11.5
313,2017-05-04 20:31:55,375,10.5
314,2017-05-04 15:35:08,350,7.5
315,2017-05-04 06:29:46,497,7.5
316,2017-05-04 00:18:29,500,13.0
317,2017-05-04 00:02:21,371,8.0
318,2017-05-03 23:43:42,400,9.5
319,2017-05-03 23:23:10,375,9.5
320,2017-05-03 19:53:47,350,9.0
321,2017-05-03 18:23:41,390,11.5
322,2017-05-03 18:02:37,401,9.5
323,2017-05-03 15:01:13,323,6.5
324,2017-05-02 17:26:36,370,5.5
325,2017-05-02 15:54:57,400,9.5
326,2017-05-02 15:00:09,395,8.5
327,2017-05-02 13:51:23,400,8.0
328,2017-05-01 16:23:00,301,7.0
329,2017-05-01 16:06:18,500,12.0
330,2017-05-01 16:06:08,359,7.0
331,2017-05-01 16:00:20,400,8.0
332,2017-05-01 15:16:22,500,12.0
333,2017-05-01 14:12:43,475,10.0
334,2017-05-01 14:10:12,400,10.0
335,2017-05-01 14:07:40,400,10.0
336,2017-05-01 13:38:06,510,12.0
337,2017-05-01 12:28:25,685,13.0
338,2017-04-28 17:25:20,410,8.5
339,2017-04-28 15:51:18,600,11.5
340,2017-04-28 15:32:05,540,8.5
341,2017-04-28 15:27:13,350,7.0
342,2017-04-28 14:34:49,399,8.0
343,2017-04-28 14:24:32,445,11.0
344,2017-04-28 14:18:47,440,10.5
345,2017-04-28 14:14:03,400,9.5
346,2017-04-28 13:55:12,500,10.5
347,2017-04-28 13:15:14,575,13.0
348,2017-04-27 23:32:10,650,13.0
349,2017-04-27 18:21:30,500,8.5
350,2017-04-27 15:35:18,501,10.5
351,2017-04-27 15:33:27,430,8.5
352,2017-04-27 15:33:22,320,7.0
353,2017-04-27 15:27:02,550,10.0
354,2017-04-27 15:05:08,460,8.0
355,2017-04-27 14:51:52,550,12.0
356,2017-04-27 13:36:47,400,7.5
357,2017-04-26 19:41:46,550,12.0
358,2017-04-26 19:19:14,460,11.0
359,2017-04-26 19:10:51,515,10.5
360,2017-04-26 18:31:44,375,4.5
361,2017-04-26 18:23:08,500,8.5
362,2017-04-26 18:09:54,405,10.0
363,2017-04-26 17:28:21,580,12.0
364,2017-04-26 15:54:24,600,10.0
365,2017-04-26 15:40:21,365,4.5
366,2017-04-26 15:15:37,700,13.0
367,2017-04-21 21:18:15,471,8.0
368,2017-08-26 00:54:12,290,8.0
369,2017-08-26 00:46:54,296,9.5
370,2017-08-22 19:08:37,280,10.0
371,2017-08-22 01:23:29,280,10.0
372,2017-08-18 23:25:54,300,10.5
373,2017-08-20 15:15:00,280,10.0
374,2017-08-16 21:16:21,300,10.5
375,2017-08-16 01:34:22,317,11.0
376,2017-08-15 16:02:35,285,10.0
377,2017-08-14 19:43:32,286,10.0
378,2017-08-11 01:27:03,295,9.5
379,2017-08-15 00:01:40,317,11.0
380,2017-08-14 20:04:52,285,10.0
381,2017-08-10 15:50:16,286,10.0
382,2017-08-09 15:43:11,310,11.0
383,2017-08-10 08:28:01,295,9.5
384,2017-07-04 08:49:05,300,10.0
385,2017-08-08 14:07:34,410,12.0
386,2017-08-07 21:38:35,310,11.0
387,2017-08-05 19:26:04,305,10.5
388,2017-08-05 23:29:18,410,12.0
389,2017-08-03 19:36:31,301,10.5
390,2017-08-03 19:36:08,300,10.0
391,2017-08-04 21:23:08,410,12.0
392,2017-08-03 14:12:56,305,10.5
393,2017-08-02 23:44:16,301,10.5
394,2017-08-02 18:59:30,300,10.0
