,createdAt,amount,shoeSize
524,2017-04-26 06:08:32,149,8.5
525,2017-04-25 23:08:07,139,9.0
526,2017-04-25 23:08:05,139,10.5
527,2017-04-25 17:20:43,153,11.5
528,2017-04-25 15:25:37,136,13.0
529,2017-04-25 15:25:37,140,11.0
530,2017-04-25 02:52:07,169,8.0
531,2017-04-21 02:14:19,220,7.0
532,2017-04-25 15:21:16,160,10.5
533,2017-04-25 15:20:45,160,11.0
534,2017-04-25 15:20:32,155,8.5
535,2017-04-25 15:19:31,200,8.5
536,2017-04-25 14:30:25,200,10.0
537,2017-04-25 10:26:49,149,8.5
538,2017-04-25 02:39:32,153,11.5
539,2017-04-24 20:39:23,139,9.0
540,2017-04-24 20:13:24,139,10.5
541,2017-04-24 19:14:06,146,11.0
542,2017-04-24 19:12:13,166,11.0
543,2017-04-24 13:29:22,142,9.5
544,2017-04-24 13:29:21,145,11.5
545,2017-04-24 00:31:16,165,10.5
546,2017-04-23 20:01:02,150,11.5
547,2017-04-23 10:23:13,165,10.5
548,2017-04-22 19:05:27,145,9.5
549,2017-04-22 19:05:27,151,11.0
550,2017-04-22 19:05:27,150,9.5
551,2017-04-22 19:05:25,151,9.5
552,2017-04-22 17:05:36,189,9.5
553,2017-04-22 17:05:35,189,12.0
554,2017-04-22 15:59:39,150,11.0
555,2017-04-22 12:09:00,165,10.5
556,2017-04-22 11:06:37,155,10.5
557,2017-04-22 11:06:37,155,11.0
558,2017-04-22 04:07:08,187,13.0
559,2017-04-21 15:20:32,141,12.0
560,2017-04-21 15:20:27,142,9.5
561,2017-04-21 15:20:27,150,10.5
562,2017-04-21 15:20:27,150,13.0
563,2017-04-23 18:08:52,146,11.0
564,2017-04-22 21:05:35,160,11.0
565,2017-04-22 21:05:30,160,11.0
566,2017-04-22 21:05:28,155,8.5
567,2017-04-21 23:05:22,175,11.0
568,2017-04-21 19:15:18,160,12.0
569,2017-04-21 17:18:42,160,11.5
570,2017-04-21 15:20:44,160,10.5
571,2017-04-21 13:18:36,177,10.0
572,2017-04-21 13:18:30,165,11.0
573,2017-04-21 06:09:28,160,11.5
574,2017-04-21 06:08:47,200,8.5
575,2017-04-21 06:08:24,200,10.0
576,2017-04-20 14:15:15,166,11.0
577,2017-04-23 17:51:22,142,9.5
578,2017-04-23 17:50:54,145,11.5
579,2017-04-20 23:40:31,155,10.5
580,2017-04-20 23:40:28,155,11.0
581,2017-04-20 21:42:23,160,11.0
582,2017-04-20 20:06:37,189,9.5
583,2017-04-20 19:49:17,189,12.0
584,2017-04-20 19:12:27,160,11.0
585,2017-04-20 18:04:48,155,8.5
586,2017-04-20 13:44:30,175,11.0
587,2017-04-21 05:57:35,160,12.0
588,2017-04-20 23:20:52,160,11.5
589,2017-04-20 20:16:16,142,9.5
590,2017-04-20 20:15:02,150,10.5
591,2017-04-20 20:14:54,150,13.0
592,2017-04-20 17:35:48,177,10.0
593,2017-04-20 16:47:44,160,11.5
594,2017-04-20 14:29:10,165,11.0
595,2017-04-19 17:32:27,200,8.5
596,2017-04-19 02:19:50,200,10.0
597,2017-04-20 15:19:09,200,12.0
598,2017-04-19 13:19:38,200,12.0
