,createdAt,amount,shoeSize
309,2017-06-02 17:02:17,115,10.5
310,2017-06-02 16:03:15,211,12.0
311,2017-06-02 15:39:49,115,13.0
312,2017-06-02 14:50:19,115,11.5
313,2017-06-02 14:19:27,216,10.0
314,2017-06-02 14:05:09,115,13.0
315,2017-06-02 13:44:37,115,10.5
316,2017-06-02 13:44:12,206,8.5
317,2017-06-02 13:29:49,206,11.0
318,2017-06-02 13:26:48,206,8.0
319,2017-06-02 08:03:04,175,8.5
320,2017-06-02 06:19:49,175,8.5
321,2017-06-02 03:17:20,115,9.5
322,2017-06-02 01:22:56,115,8.0
323,2017-06-02 01:22:48,115,13.0
324,2017-06-02 01:21:34,115,8.0
325,2017-06-02 01:21:28,115,9.0
326,2017-06-02 01:21:12,115,10.0
327,2017-06-02 01:20:34,115,10.5
328,2017-06-01 20:43:14,114,9.5
329,2017-06-01 16:06:20,175,8.5
330,2017-06-01 13:51:12,201,11.0
331,2017-06-01 13:44:40,175,8.5
332,2017-06-01 08:38:46,175,11.0
333,2017-06-01 00:06:50,175,12.0
334,2017-05-31 23:03:58,175,12.0
335,2017-05-31 19:59:15,115,10.0
336,2017-05-31 14:19:29,115,10.5
337,2017-05-31 12:53:16,115,12.0
338,2017-05-31 12:19:21,175,11.0
339,2017-05-31 08:19:22,175,12.0
340,2017-05-31 07:57:16,201,8.0
341,2017-05-31 07:12:08,200,13.0
342,2017-05-31 06:06:19,175,12.0
343,2017-05-31 05:42:51,175,9.0
344,2017-05-31 05:18:10,200,13.0
345,2017-05-30 16:33:57,150,9.0
346,2017-05-30 15:47:25,211,8.5
347,2017-05-30 15:39:00,242,9.5
348,2017-05-30 15:07:35,126,11.0
349,2017-05-30 13:59:15,216,12.0
350,2017-05-30 13:07:16,115,11.0
351,2017-05-30 13:05:36,150,8.0
352,2017-05-29 23:47:22,185,9.5
353,2017-05-29 20:57:47,168,8.0
354,2017-05-29 13:29:22,175,11.0
355,2017-05-28 20:40:41,175,8.5
356,2017-05-28 06:31:56,175,11.0
357,2017-05-27 15:53:44,175,10.5
358,2017-05-27 15:18:17,206,5.0
359,2017-05-27 14:44:53,216,10.0
360,2017-05-26 22:42:51,175,11.5
361,2017-05-26 22:29:55,216,11.5
362,2017-05-26 13:08:53,242,13.0
363,2017-05-26 05:05:52,200,10.5
364,2017-05-26 04:56:53,175,12.0
365,2017-05-26 04:37:43,175,10.0
366,2017-05-26 04:31:48,200,10.5
367,2017-05-25 16:34:05,150,7.5
368,2017-05-25 14:17:17,216,11.0
369,2017-05-25 13:30:14,200,9.0
370,2017-05-25 13:10:36,200,11.5
371,2017-05-25 07:34:49,200,10.0
372,2017-05-25 07:02:28,200,9.0
373,2017-05-25 06:55:58,200,11.5
374,2017-05-25 06:42:56,200,10.0
375,2017-05-25 06:34:40,200,12.0
376,2017-05-25 05:57:54,175,11.0
377,2017-05-25 05:42:41,200,13.0
378,2017-05-25 05:10:10,200,11.5
379,2017-05-25 04:39:44,200,12.0
380,2017-05-24 22:16:52,191,8.0
381,2017-05-24 15:33:23,120,11.0
382,2017-05-24 12:22:53,150,11.5
383,2017-05-23 05:25:25,184,7.5
384,2017-05-21 23:27:34,175,9.5
385,2017-05-21 22:26:59,175,10.0
386,2017-05-21 22:05:09,175,10.5
387,2017-05-21 00:07:37,191,8.5
388,2017-05-20 16:38:13,175,13.0
389,2017-05-18 15:56:01,206,5.0
390,2017-05-18 14:54:31,216,10.5
391,2017-05-18 14:38:04,216,9.5
392,2017-05-17 23:50:51,175,10.0
393,2017-05-17 22:19:15,211,9.5
394,2017-05-17 20:38:53,185,9.0
