,createdAt,amount,shoeSize
281,2017-06-07 14:15:32,200,7.0
282,2017-06-07 13:33:35,175,13.0
283,2017-06-07 13:32:01,225,5.0
284,2017-06-07 06:26:04,205,11.0
285,2017-06-07 06:16:02,200,11.5
286,2017-06-06 23:05:30,200,8.0
287,2017-06-06 22:08:52,225,4.5
288,2017-06-06 21:27:47,267,5.5
289,2017-06-06 19:25:39,169,8.5
290,2017-06-06 16:16:34,235,9.0
291,2017-06-06 15:55:01,211,4.5
292,2017-06-06 15:07:52,175,12.5
293,2017-06-06 14:36:03,216,6.5
294,2017-06-06 14:07:29,175,8.5
295,2017-06-06 13:49:02,200,10.0
296,2017-06-06 13:08:27,225,6.0
297,2017-06-06 12:59:04,200,12.0
298,2017-06-06 07:04:08,200,8.0
299,2017-06-06 05:42:22,211,4.5
300,2017-06-05 23:01:44,211,4.5
301,2017-06-05 22:13:35,175,12.5
302,2017-06-05 21:40:01,175,11.0
303,2017-06-05 21:02:00,200,12.0
304,2017-06-05 16:16:18,225,4.5
305,2017-06-05 16:15:19,174,9.0
306,2017-06-05 15:36:14,216,8.0
307,2017-06-05 14:55:35,235,10.0
308,2017-06-05 14:50:36,235,9.0
309,2017-06-05 14:45:30,160,11.0
310,2017-06-05 14:22:37,216,6.5
311,2017-06-05 13:41:22,165,10.5
312,2017-06-05 13:36:38,169,11.5
313,2017-06-05 13:29:38,145,10.5
314,2017-06-05 13:27:19,200,10.5
315,2017-06-05 12:40:19,170,13.0
316,2017-06-05 08:22:22,225,6.0
317,2017-06-05 01:02:10,200,9.0
318,2017-06-04 23:10:41,175,8.5
319,2017-06-04 21:15:51,211,5.0
320,2017-06-04 21:05:47,175,11.0
321,2017-06-04 16:42:31,225,9.5
322,2017-06-04 15:26:09,200,7.0
323,2017-06-04 14:55:45,200,8.0
324,2017-06-04 14:27:18,200,7.0
325,2017-06-04 14:13:31,200,10.5
326,2017-06-04 14:13:06,200,10.5
327,2017-06-04 13:53:44,175,8.5
328,2017-06-04 13:28:06,175,12.0
329,2017-06-04 13:25:16,175,8.5
